
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(J),Level(J)
1605.035000,1.8740E-004,1605.035000,6.9450E-008,1605.035000,3.4000E-007,1605.035000,2.6983E003
1605.051500,1.8970E-004,1605.051500,6.6700E-008,1605.051500,4.5720E-007,1605.051500,2.8441E003
1605.068000,1.9150E-004,1605.068000,6.7320E-008,1605.068000,3.6430E-007,1605.068000,2.8446E003
1605.084500,1.9230E-004,1605.084500,6.3020E-008,1605.084500,3.9490E-007,1605.084500,3.0514E003
1605.101000,1.9130E-004,1605.101000,8.5240E-008,1605.101000,4.0820E-007,1605.101000,2.2443E003
1605.117500,1.9020E-004,1605.117500,5.3790E-008,1605.117500,3.9410E-007,1605.117500,3.5360E003
1605.134000,1.8870E-004,1605.134000,7.7520E-008,1605.134000,3.5420E-007,1605.134000,2.4342E003
1605.150500,1.8670E-004,1605.150500,6.3350E-008,1605.150500,3.6970E-007,1605.150500,2.9471E003
1605.167000,1.8540E-004,1605.167000,8.1080E-008,1605.167000,3.6040E-007,1605.167000,2.2866E003
1605.183500,1.8450E-004,1605.183500,6.5930E-008,1605.183500,3.5730E-007,1605.183500,2.7984E003
1605.200000,1.8480E-004,1605.200000,4.8700E-008,1605.200000,3.9260E-007,1605.200000,3.7947E003
1605.216500,1.8570E-004,1605.216500,4.4330E-008,1605.216500,4.2660E-007,1605.216500,4.1890E003
1605.233000,1.8700E-004,1605.233000,5.9170E-008,1605.233000,3.6450E-007,1605.233000,3.1604E003
1605.249500,1.8920E-004,1605.249500,5.2010E-008,1605.249500,3.9640E-007,1605.249500,3.6378E003
1605.266000,1.9050E-004,1605.266000,7.7950E-008,1605.266000,3.9620E-007,1605.266000,2.4439E003
1605.282500,1.9140E-004,1605.282500,6.3390E-008,1605.282500,4.3260E-007,1605.282500,3.0194E003
1605.299000,1.9080E-004,1605.299000,3.9100E-008,1605.299000,3.8130E-007,1605.299000,4.8798E003
1605.315500,1.9000E-004,1605.315500,5.2400E-008,1605.315500,3.9160E-007,1605.315500,3.6260E003
1605.332000,1.8850E-004,1605.332000,4.5510E-008,1605.332000,4.0220E-007,1605.332000,4.1419E003
1605.348500,1.8700E-004,1605.348500,2.9130E-008,1605.348500,4.1660E-007,1605.348500,6.4195E003
1605.365000,1.8600E-004,1605.365000,7.5430E-008,1605.365000,4.0170E-007,1605.365000,2.4659E003
1605.381500,1.8510E-004,1605.381500,6.3180E-008,1605.381500,3.6180E-007,1605.381500,2.9297E003
1605.398000,1.8560E-004,1605.398000,6.6870E-008,1605.398000,3.6160E-007,1605.398000,2.7755E003
1605.414500,1.8630E-004,1605.414500,8.5220E-008,1605.414500,3.0090E-007,1605.414500,2.1861E003
1605.431000,1.8760E-004,1605.431000,6.9540E-008,1605.431000,3.9570E-007,1605.431000,2.6977E003
1605.447500,1.8910E-004,1605.447500,5.9680E-008,1605.447500,3.6220E-007,1605.447500,3.1686E003
1605.464000,1.8940E-004,1605.464000,3.7500E-008,1605.464000,3.9880E-007,1605.464000,5.0507E003
1605.480500,1.8980E-004,1605.480500,7.6770E-008,1605.480500,3.6820E-007,1605.480500,2.4723E003
1605.497000,1.8930E-004,1605.497000,7.8360E-008,1605.497000,3.9280E-007,1605.497000,2.4158E003
1605.513500,1.8800E-004,1605.513500,7.3830E-008,1605.513500,3.7890E-007,1605.513500,2.5464E003
1605.530000,1.8730E-004,1605.530000,3.0850E-008,1605.530000,4.0790E-007,1605.530000,6.0713E003
1605.546500,1.8650E-004,1605.546500,1.2700E-007,1605.546500,3.9840E-007,1605.546500,1.4685E003
1605.563000,1.8560E-004,1605.563000,4.4290E-008,1605.563000,3.6050E-007,1605.563000,4.1906E003
1605.579500,1.8530E-004,1605.579500,5.7760E-008,1605.579500,3.9050E-007,1605.579500,3.2081E003
1605.596000,1.8530E-004,1605.596000,8.9920E-008,1605.596000,4.0710E-007,1605.596000,2.0607E003
1605.612500,1.8670E-004,1605.612500,5.6570E-008,1605.612500,3.2990E-007,1605.612500,3.3003E003
1605.629000,1.8770E-004,1605.629000,5.6760E-008,1605.629000,3.9680E-007,1605.629000,3.3069E003
1605.645500,1.8850E-004,1605.645500,5.9140E-008,1605.645500,3.3980E-007,1605.645500,3.1874E003
1605.662000,1.8930E-004,1605.662000,5.5250E-008,1605.662000,3.5450E-007,1605.662000,3.4262E003
1605.678500,1.8940E-004,1605.678500,4.7980E-008,1605.678500,3.9240E-007,1605.678500,3.9475E003
1605.695000,1.8910E-004,1605.695000,5.4230E-008,1605.695000,3.9510E-007,1605.695000,3.4870E003
1605.711500,1.8820E-004,1605.711500,3.7690E-008,1605.711500,3.8620E-007,1605.711500,4.9934E003
1605.728000,1.8710E-004,1605.728000,4.3670E-008,1605.728000,4.0900E-007,1605.728000,4.2844E003
1605.744500,1.8540E-004,1605.744500,8.3120E-008,1605.744500,3.4580E-007,1605.744500,2.2305E003
1605.761000,1.8480E-004,1605.761000,6.9480E-008,1605.761000,3.9820E-007,1605.761000,2.6598E003
1605.777500,1.8370E-004,1605.777500,5.1260E-008,1605.777500,4.0920E-007,1605.777500,3.5837E003
1605.794000,1.8400E-004,1605.794000,5.7420E-008,1605.794000,3.5610E-007,1605.794000,3.2045E003
1605.810500,1.8500E-004,1605.810500,9.3400E-008,1605.810500,3.2230E-007,1605.810500,1.9807E003
1605.827000,1.8600E-004,1605.827000,7.6220E-008,1605.827000,3.8590E-007,1605.827000,2.4403E003
1605.843500,1.8700E-004,1605.843500,6.5730E-008,1605.843500,3.2090E-007,1605.843500,2.8450E003
1605.860000,1.8810E-004,1605.860000,7.2140E-008,1605.860000,3.5840E-007,1605.860000,2.6074E003
1605.876500,1.8850E-004,1605.876500,6.4550E-008,1605.876500,3.8640E-007,1605.876500,2.9202E003
1605.893000,1.8860E-004,1605.893000,3.4410E-008,1605.893000,3.7890E-007,1605.893000,5.4810E003
1605.909500,1.8820E-004,1605.909500,6.9360E-008,1605.909500,4.0150E-007,1605.909500,2.7134E003
1605.926000,1.8740E-004,1605.926000,6.3970E-008,1605.926000,3.9220E-007,1605.926000,2.9295E003
1605.942500,1.8600E-004,1605.942500,5.5740E-008,1605.942500,3.8950E-007,1605.942500,3.3369E003
1605.959000,1.8520E-004,1605.959000,2.2800E-008,1605.959000,3.9940E-007,1605.959000,8.1228E003
1605.975500,1.8410E-004,1605.975500,6.7080E-008,1605.975500,3.3540E-007,1605.975500,2.7445E003
1605.992000,1.8400E-004,1605.992000,5.7130E-008,1605.992000,4.0810E-007,1605.992000,3.2207E003
1606.008500,1.8370E-004,1606.008500,6.6540E-008,1606.008500,3.7660E-007,1606.008500,2.7607E003
1606.025000,1.8400E-004,1606.025000,7.0540E-008,1606.025000,3.2170E-007,1606.025000,2.6084E003
1606.041500,1.8470E-004,1606.041500,4.5100E-008,1606.041500,3.8260E-007,1606.041500,4.0953E003
1606.058000,1.8540E-004,1606.058000,3.2770E-008,1606.058000,3.8530E-007,1606.058000,5.6576E003
1606.074500,1.8650E-004,1606.074500,8.1010E-008,1606.074500,3.4390E-007,1606.074500,2.3022E003
1606.091000,1.8680E-004,1606.091000,7.0730E-008,1606.091000,3.6440E-007,1606.091000,2.6410E003
1606.107500,1.8720E-004,1606.107500,6.2680E-008,1606.107500,3.4130E-007,1606.107500,2.9866E003
1606.124000,1.8690E-004,1606.124000,6.7720E-008,1606.124000,3.8630E-007,1606.124000,2.7599E003
1606.140500,1.8560E-004,1606.140500,5.6970E-008,1606.140500,4.1720E-007,1606.140500,3.2579E003
1606.157000,1.8460E-004,1606.157000,6.6540E-008,1606.157000,3.9320E-007,1606.157000,2.7743E003
1606.173500,1.8400E-004,1606.173500,7.6620E-008,1606.173500,4.2280E-007,1606.173500,2.4015E003
1606.190000,1.8370E-004,1606.190000,6.0650E-008,1606.190000,4.4170E-007,1606.190000,3.0289E003
1606.206500,1.8380E-004,1606.206500,4.1560E-008,1606.206500,3.5150E-007,1606.206500,4.4225E003
1606.223000,1.8390E-004,1606.223000,8.3330E-008,1606.223000,3.8180E-007,1606.223000,2.2069E003
1606.239500,1.8490E-004,1606.239500,6.3240E-008,1606.239500,4.0640E-007,1606.239500,2.9238E003
1606.256000,1.8560E-004,1606.256000,6.8910E-008,1606.256000,3.9480E-007,1606.256000,2.6934E003
1606.272500,1.8650E-004,1606.272500,1.8600E-008,1606.272500,3.6290E-007,1606.272500,1.0027E004
1606.289000,1.8650E-004,1606.289000,4.3180E-008,1606.289000,3.4690E-007,1606.289000,4.3191E003
1606.305500,1.8640E-004,1606.305500,7.3840E-008,1606.305500,3.4630E-007,1606.305500,2.5244E003
1606.322000,1.8540E-004,1606.322000,5.8300E-008,1606.322000,4.0980E-007,1606.322000,3.1801E003
1606.338500,1.8470E-004,1606.338500,5.0480E-008,1606.338500,4.2530E-007,1606.338500,3.6589E003
1606.355000,1.8410E-004,1606.355000,8.1040E-008,1606.355000,4.2950E-007,1606.355000,2.2717E003
1606.371500,1.8300E-004,1606.371500,7.4160E-008,1606.371500,3.8470E-007,1606.371500,2.4676E003
1606.388000,1.8270E-004,1606.388000,3.9710E-008,1606.388000,3.9600E-007,1606.388000,4.6009E003
1606.404500,1.8310E-004,1606.404500,8.9180E-008,1606.404500,3.7920E-007,1606.404500,2.0532E003
1606.421000,1.8410E-004,1606.421000,4.9010E-008,1606.421000,3.1880E-007,1606.421000,3.7564E003
1606.437500,1.8510E-004,1606.437500,5.7010E-008,1606.437500,3.8900E-007,1606.437500,3.2468E003
1606.454000,1.8650E-004,1606.454000,1.1730E-007,1606.454000,3.4850E-007,1606.454000,1.5899E003
1606.470500,1.8730E-004,1606.470500,4.1430E-008,1606.470500,3.1520E-007,1606.470500,4.5209E003
1606.487000,1.8780E-004,1606.487000,7.9380E-008,1606.487000,3.4240E-007,1606.487000,2.3658E003
1606.503500,1.8710E-004,1606.503500,7.8010E-008,1606.503500,3.7940E-007,1606.503500,2.3984E003
1606.520000,1.8560E-004,1606.520000,9.8670E-009,1606.520000,3.8290E-007,1606.520000,1.8810E004
1606.536500,1.8470E-004,1606.536500,7.7610E-008,1606.536500,4.0790E-007,1606.536500,2.3798E003
1606.553000,1.8300E-004,1606.553000,6.9430E-008,1606.553000,3.9870E-007,1606.553000,2.6357E003
1606.569500,1.8230E-004,1606.569500,5.9960E-008,1606.569500,3.3230E-007,1606.569500,3.0404E003
1606.586000,1.8110E-004,1606.586000,4.6890E-008,1606.586000,4.2840E-007,1606.586000,3.8622E003
1606.602500,1.8130E-004,1606.602500,8.1370E-008,1606.602500,3.9020E-007,1606.602500,2.2281E003
1606.619000,1.8280E-004,1606.619000,6.1290E-008,1606.619000,4.6750E-007,1606.619000,2.9825E003
1606.635500,1.8360E-004,1606.635500,5.0530E-008,1606.635500,3.5510E-007,1606.635500,3.6335E003
1606.652000,1.8600E-004,1606.652000,8.5170E-008,1606.652000,3.8130E-007,1606.652000,2.1839E003
1606.668500,1.8780E-004,1606.668500,6.0020E-008,1606.668500,3.7800E-007,1606.668500,3.1290E003
1606.685000,1.8820E-004,1606.685000,1.0870E-007,1606.685000,3.2670E-007,1606.685000,1.7314E003
1606.701500,1.8840E-004,1606.701500,9.8090E-008,1606.701500,3.6940E-007,1606.701500,1.9207E003
1606.718000,1.8700E-004,1606.718000,5.4990E-008,1606.718000,3.4450E-007,1606.718000,3.4006E003
1606.734500,1.8530E-004,1606.734500,7.0360E-008,1606.734500,3.7320E-007,1606.734500,2.6336E003
1606.751000,1.8370E-004,1606.751000,5.4000E-008,1606.751000,3.4040E-007,1606.751000,3.4019E003
1606.767500,1.8210E-004,1606.767500,5.6630E-008,1606.767500,3.6550E-007,1606.767500,3.2156E003
1606.784000,1.8100E-004,1606.784000,9.9340E-008,1606.784000,3.5970E-007,1606.784000,1.8220E003
1606.800500,1.8130E-004,1606.800500,6.3260E-008,1606.800500,3.4100E-007,1606.800500,2.8660E003
1606.817000,1.8210E-004,1606.817000,6.4200E-008,1606.817000,3.6200E-007,1606.817000,2.8364E003
1606.833500,1.8340E-004,1606.833500,3.9480E-008,1606.833500,3.5990E-007,1606.833500,4.6454E003
1606.850000,1.8540E-004,1606.850000,5.4520E-008,1606.850000,4.0480E-007,1606.850000,3.4006E003
1606.866500,1.8660E-004,1606.866500,4.8470E-008,1606.866500,3.9870E-007,1606.866500,3.8498E003
1606.883000,1.8730E-004,1606.883000,8.7890E-008,1606.883000,3.7590E-007,1606.883000,2.1311E003
1606.899500,1.8760E-004,1606.899500,6.6250E-008,1606.899500,3.9120E-007,1606.899500,2.8317E003
1606.916000,1.8620E-004,1606.916000,3.5980E-008,1606.916000,3.7420E-007,1606.916000,5.1751E003
1606.932500,1.8460E-004,1606.932500,8.5980E-008,1606.932500,4.3160E-007,1606.932500,2.1470E003
1606.949000,1.8290E-004,1606.949000,1.0310E-007,1606.949000,3.7580E-007,1606.949000,1.7740E003
1606.965500,1.8150E-004,1606.965500,5.6730E-008,1606.965500,3.4530E-007,1606.965500,3.1994E003
1606.982000,1.8090E-004,1606.982000,8.9000E-008,1606.982000,3.3180E-007,1606.982000,2.0326E003
1606.998500,1.8110E-004,1606.998500,7.9720E-008,1606.998500,3.5500E-007,1606.998500,2.2717E003
1607.015000,1.8230E-004,1607.015000,4.9390E-008,1607.015000,3.6040E-007,1607.015000,3.6910E003
1607.031500,1.8430E-004,1607.031500,7.6480E-008,1607.031500,4.0780E-007,1607.031500,2.4098E003
1607.048000,1.8600E-004,1607.048000,5.6900E-008,1607.048000,3.3720E-007,1607.048000,3.2689E003
1607.064500,1.8770E-004,1607.064500,4.1910E-008,1607.064500,3.2950E-007,1607.064500,4.4786E003
1607.081000,1.8810E-004,1607.081000,8.2880E-008,1607.081000,3.7940E-007,1607.081000,2.2695E003
1607.097500,1.8750E-004,1607.097500,4.9080E-008,1607.097500,3.7850E-007,1607.097500,3.8203E003
1607.114000,1.8580E-004,1607.114000,3.7790E-008,1607.114000,4.1950E-007,1607.114000,4.9166E003
1607.130500,1.8350E-004,1607.130500,5.6730E-008,1607.130500,3.6290E-007,1607.130500,3.2346E003
1607.147000,1.8090E-004,1607.147000,4.9370E-008,1607.147000,3.6630E-007,1607.147000,3.6642E003
1607.163500,1.7920E-004,1607.163500,6.3240E-008,1607.163500,3.0990E-007,1607.163500,2.8336E003
1607.180000,1.7820E-004,1607.180000,9.4900E-008,1607.180000,4.2610E-007,1607.180000,1.8778E003
1607.196500,1.7900E-004,1607.196500,1.0250E-007,1607.196500,3.3030E-007,1607.196500,1.7463E003
1607.213000,1.8080E-004,1607.213000,4.9930E-008,1607.213000,4.1330E-007,1607.213000,3.6211E003
1607.229500,1.8290E-004,1607.229500,8.1470E-008,1607.229500,3.1180E-007,1607.229500,2.2450E003
1607.246000,1.8530E-004,1607.246000,5.3990E-008,1607.246000,2.8770E-007,1607.246000,3.4321E003
1607.262500,1.8740E-004,1607.262500,9.2200E-008,1607.262500,3.6650E-007,1607.262500,2.0325E003
1607.279000,1.8850E-004,1607.279000,5.9180E-008,1607.279000,3.5730E-007,1607.279000,3.1852E003
1607.295500,1.8810E-004,1607.295500,5.4490E-008,1607.295500,4.0390E-007,1607.295500,3.4520E003
1607.312000,1.8640E-004,1607.312000,9.3780E-008,1607.312000,4.0330E-007,1607.312000,1.9876E003
1607.328500,1.8360E-004,1607.328500,8.3450E-008,1607.328500,4.0640E-007,1607.328500,2.2001E003
1607.345000,1.8130E-004,1607.345000,5.5750E-008,1607.345000,3.2280E-007,1607.345000,3.2520E003
1607.361500,1.7920E-004,1607.361500,4.5530E-008,1607.361500,3.6750E-007,1607.361500,3.9359E003
1607.378000,1.7810E-004,1607.378000,9.2490E-008,1607.378000,3.5400E-007,1607.378000,1.9256E003
1607.394500,1.7820E-004,1607.394500,6.0140E-008,1607.394500,3.5820E-007,1607.394500,2.9631E003
1607.411000,1.7950E-004,1607.411000,4.6690E-008,1607.411000,3.2570E-007,1607.411000,3.8445E003
1607.427500,1.8070E-004,1607.427500,6.3220E-008,1607.427500,3.4600E-007,1607.427500,2.8583E003
1607.444000,1.8270E-004,1607.444000,4.9810E-008,1607.444000,3.4330E-007,1607.444000,3.6679E003
1607.460500,1.8430E-004,1607.460500,7.2640E-008,1607.460500,3.7700E-007,1607.460500,2.5372E003
1607.477000,1.8530E-004,1607.477000,5.8600E-008,1607.477000,3.9470E-007,1607.477000,3.1621E003
1607.493500,1.8550E-004,1607.493500,6.1860E-008,1607.493500,4.1030E-007,1607.493500,2.9987E003
1607.510000,1.8460E-004,1607.510000,4.6590E-008,1607.510000,3.7810E-007,1607.510000,3.9622E003
1607.526500,1.8260E-004,1607.526500,5.9510E-008,1607.526500,3.1230E-007,1607.526500,3.0684E003
1607.543000,1.8080E-004,1607.543000,8.3880E-008,1607.543000,3.2190E-007,1607.543000,2.1555E003
1607.559500,1.7990E-004,1607.559500,1.1080E-007,1607.559500,3.0150E-007,1607.559500,1.6236E003
1607.576000,1.7870E-004,1607.576000,7.2950E-008,1607.576000,3.4170E-007,1607.576000,2.4496E003
1607.592500,1.7900E-004,1607.592500,3.4930E-008,1607.592500,3.6230E-007,1607.592500,5.1245E003
1607.609000,1.8070E-004,1607.609000,5.4910E-008,1607.609000,3.6520E-007,1607.609000,3.2908E003
1607.625500,1.8180E-004,1607.625500,4.6530E-008,1607.625500,3.8430E-007,1607.625500,3.9072E003
1607.642000,1.8370E-004,1607.642000,7.9880E-008,1607.642000,3.6810E-007,1607.642000,2.2997E003
1607.658500,1.8510E-004,1607.658500,4.7420E-008,1607.658500,3.0190E-007,1607.658500,3.9034E003
1607.675000,1.8550E-004,1607.675000,3.6640E-008,1607.675000,3.9780E-007,1607.675000,5.0628E003
1607.691500,1.8520E-004,1607.691500,4.0280E-008,1607.691500,4.0390E-007,1607.691500,4.5978E003
1607.708000,1.8360E-004,1607.708000,7.2710E-008,1607.708000,4.3610E-007,1607.708000,2.5251E003
1607.724500,1.8150E-004,1607.724500,7.1830E-008,1607.724500,3.1400E-007,1607.724500,2.5268E003
1607.741000,1.7910E-004,1607.741000,7.2370E-008,1607.741000,4.0390E-007,1607.741000,2.4748E003
1607.757500,1.7740E-004,1607.757500,4.6690E-008,1607.757500,3.8370E-007,1607.757500,3.7995E003
1607.774000,1.7670E-004,1607.774000,4.4990E-008,1607.774000,3.1960E-007,1607.774000,3.9275E003
1607.790500,1.7690E-004,1607.790500,6.6300E-008,1607.790500,3.9470E-007,1607.790500,2.6682E003
1607.807000,1.7880E-004,1607.807000,4.3470E-008,1607.807000,3.4270E-007,1607.807000,4.1132E003
1607.823500,1.8100E-004,1607.823500,5.5160E-008,1607.823500,3.5140E-007,1607.823500,3.2814E003
1607.840000,1.8370E-004,1607.840000,6.3720E-008,1607.840000,4.2720E-007,1607.840000,2.8829E003
1607.856500,1.8630E-004,1607.856500,8.9920E-008,1607.856500,4.0510E-007,1607.856500,2.0718E003
1607.873000,1.8730E-004,1607.873000,1.0620E-007,1607.873000,3.4980E-007,1607.873000,1.7637E003
1607.889500,1.8730E-004,1607.889500,5.8870E-008,1607.889500,4.5190E-007,1607.889500,3.1816E003
1607.906000,1.8550E-004,1607.906000,3.5410E-008,1607.906000,3.9780E-007,1607.906000,5.2386E003
1607.922500,1.8260E-004,1607.922500,5.6540E-008,1607.922500,3.5830E-007,1607.922500,3.2296E003
1607.939000,1.7970E-004,1607.939000,9.1380E-008,1607.939000,3.5890E-007,1607.939000,1.9665E003
1607.955500,1.7770E-004,1607.955500,4.2680E-008,1607.955500,3.5050E-007,1607.955500,4.1635E003
1607.972000,1.7630E-004,1607.972000,6.4030E-008,1607.972000,3.4550E-007,1607.972000,2.7534E003
1607.988500,1.7570E-004,1607.988500,5.1530E-008,1607.988500,3.5550E-007,1607.988500,3.4097E003
1608.005000,1.7690E-004,1608.005000,8.0210E-008,1608.005000,3.7030E-007,1608.005000,2.2055E003
1608.021500,1.7900E-004,1608.021500,7.1500E-008,1608.021500,3.9550E-007,1608.021500,2.5035E003
1608.038000,1.8170E-004,1608.038000,7.6630E-008,1608.038000,3.6660E-007,1608.038000,2.3711E003
1608.054500,1.8410E-004,1608.054500,6.9880E-008,1608.054500,3.3760E-007,1608.054500,2.6345E003
1608.071000,1.8550E-004,1608.071000,5.2690E-008,1608.071000,4.5760E-007,1608.071000,3.5206E003
1608.087500,1.8600E-004,1608.087500,7.0460E-008,1608.087500,3.9910E-007,1608.087500,2.6398E003
1608.104000,1.8490E-004,1608.104000,6.5980E-008,1608.104000,4.2380E-007,1608.104000,2.8024E003
1608.120500,1.8360E-004,1608.120500,6.7530E-008,1608.120500,3.5050E-007,1608.120500,2.7188E003
1608.137000,1.8140E-004,1608.137000,5.1570E-008,1608.137000,3.3570E-007,1608.137000,3.5175E003
1608.153500,1.7890E-004,1608.153500,6.2170E-008,1608.153500,3.6280E-007,1608.153500,2.8776E003
1608.170000,1.7720E-004,1608.170000,6.7340E-008,1608.170000,3.6660E-007,1608.170000,2.6314E003
1608.186500,1.7640E-004,1608.186500,5.3340E-008,1608.186500,3.2220E-007,1608.186500,3.3071E003
1608.203000,1.7660E-004,1608.203000,3.4700E-008,1608.203000,4.1930E-007,1608.203000,5.0893E003
1608.219500,1.7810E-004,1608.219500,4.1680E-008,1608.219500,3.6280E-007,1608.219500,4.2730E003
1608.236000,1.8020E-004,1608.236000,4.1070E-008,1608.236000,3.5890E-007,1608.236000,4.3876E003
1608.252500,1.8250E-004,1608.252500,9.0730E-008,1608.252500,3.5720E-007,1608.252500,2.0115E003
1608.269000,1.8390E-004,1608.269000,6.7550E-008,1608.269000,3.7200E-007,1608.269000,2.7224E003
1608.285500,1.8450E-004,1608.285500,9.5980E-008,1608.285500,3.5890E-007,1608.285500,1.9223E003
1608.302000,1.8380E-004,1608.302000,4.2880E-008,1608.302000,3.3140E-007,1608.302000,4.2864E003
1608.318500,1.8290E-004,1608.318500,7.0610E-008,1608.318500,3.4300E-007,1608.318500,2.5903E003
1608.335000,1.8060E-004,1608.335000,6.0460E-008,1608.335000,3.5450E-007,1608.335000,2.9871E003
1608.351500,1.7830E-004,1608.351500,2.8970E-008,1608.351500,3.2360E-007,1608.351500,6.1546E003
1608.368000,1.7640E-004,1608.368000,3.9970E-008,1608.368000,3.2640E-007,1608.368000,4.4133E003
1608.384500,1.7530E-004,1608.384500,9.2860E-008,1608.384500,3.7990E-007,1608.384500,1.8878E003
1608.401000,1.7550E-004,1608.401000,3.8090E-008,1608.401000,3.5860E-007,1608.401000,4.6075E003
1608.417500,1.7670E-004,1608.417500,6.2190E-008,1608.417500,3.4910E-007,1608.417500,2.8413E003
1608.434000,1.7890E-004,1608.434000,7.9940E-008,1608.434000,3.0930E-007,1608.434000,2.2379E003
1608.450500,1.8100E-004,1608.450500,9.0080E-008,1608.450500,3.1640E-007,1608.450500,2.0093E003
1608.467000,1.8350E-004,1608.467000,3.5070E-008,1608.467000,3.6680E-007,1608.467000,5.2324E003
1608.483500,1.8410E-004,1608.483500,8.7440E-008,1608.483500,3.5050E-007,1608.483500,2.1054E003
1608.500000,1.8400E-004,1608.500000,6.8750E-008,1608.500000,4.0660E-007,1608.500000,2.6764E003
1608.516500,1.8250E-004,1608.516500,7.0000E-008,1608.516500,4.0070E-007,1608.516500,2.6071E003
1608.533000,1.8040E-004,1608.533000,5.5650E-008,1608.533000,3.2970E-007,1608.533000,3.2417E003
1608.549500,1.7780E-004,1608.549500,6.5550E-008,1608.549500,3.4030E-007,1608.549500,2.7124E003
1608.566000,1.7580E-004,1608.566000,3.6550E-008,1608.566000,3.4140E-007,1608.566000,4.8098E003
1608.582500,1.7400E-004,1608.582500,6.7260E-008,1608.582500,3.8260E-007,1608.582500,2.5870E003
1608.599000,1.7410E-004,1608.599000,4.2130E-008,1608.599000,3.8590E-007,1608.599000,4.1324E003
1608.615500,1.7520E-004,1608.615500,7.9750E-008,1608.615500,3.1570E-007,1608.615500,2.1969E003
1608.632000,1.7660E-004,1608.632000,5.2400E-008,1608.632000,3.7530E-007,1608.632000,3.3702E003
1608.648500,1.7920E-004,1608.648500,3.8780E-008,1608.648500,3.8610E-007,1608.648500,4.6209E003
1608.665000,1.8160E-004,1608.665000,3.7510E-008,1608.665000,3.7510E-007,1608.665000,4.8414E003
